transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud,ml_risk_score,ml_risk_band
9095,946,28.119873194422222,Online,Electronics,DE,7,0.2638609286243691,0.296723569069621,0,1.61,Low
7023,796,168.706269625108,ATM,Grocery,TR,13,0.0514004406463428,0.1679349036812916,0,0.17,Low
8256,588,234.40071452455297,Online,Food,TR,8,0.2930833585621784,0.2885074428095454,0,3.97,Low
9402,912,128.94045548922782,QR,Grocery,US,7,0.07314283076049,0.1496535239908563,0,0.17,Low
5931,180,143.79186643828518,Online,Clothing,US,16,0.0241669269902852,0.2586044929571821,0,0.23,Low
9029,838,93.49074057589152,ATM,Clothing,UK,11,0.1648275000219941,0.022761411293167,0,0.17,Low
77,122,178.60777399513577,ATM,Food,US,23,0.2435328727046708,0.0097967609754597,0,0.11,Low
4438,981,86.39228111803808,POS,Travel,US,6,0.155304749091074,0.2849099008418001,0,0.8,Low
4315,527,128.74211628851995,QR,Grocery,UK,21,0.0331011334758643,0.2816511745160912,0,0.19,Low
4630,573,101.8647039910331,Online,Grocery,US,17,0.1974522016488423,0.0536445465218545,0,0.11,Low
2095,760,138.37950384749797,ATM,Grocery,US,9,0.26056817308862,0.2761729179190189,0,1.91,Low
3,682,112.99789968218457,Online,Food,TR,12,0.0748320837298371,0.1997849678525257,0,0.22,Low
1981,484,90.42214207658776,QR,Electronics,TR,6,0.2038965883228166,0.2486514251720733,0,1.06,Low
7771,943,75.23176866050274,POS,Clothing,DE,11,0.086939916290906,0.0948679561387631,0,0.1,Low
2943,914,168.81670793385973,QR,Grocery,DE,10,0.0297607070626358,0.2147672718894222,0,0.19,Low
765,356,1.0,ATM,Grocery,US,6,0.0635857518590687,0.2397222996941054,0,0.26,Low
3770,556,63.72861284083023,POS,Grocery,FR,12,0.2427068390541104,0.2180475229249067,0,0.56,Low
7303,40,195.7821010329696,POS,Clothing,FR,22,0.249387779187905,0.1403057962022412,0,0.36,Low
8839,355,133.006578972542,ATM,Travel,UK,8,0.2437703829230629,0.0602998018687393,0,0.42,Low
5721,485,4.565614361458827,POS,Travel,FR,14,0.1033370358299872,0.0406670212719002,0,0.04,Low
4958,446,80.4762501528055,Online,Electronics,FR,21,0.2794271207718307,0.1013666838219617,0,0.21,Low
1955,630,28.92676564217372,QR,Clothing,US,22,0.1261751188859713,0.1667021508928684,0,0.13,Low
1079,413,142.2695691639036,ATM,Electronics,DE,8,0.0889506651502755,0.0016975829637737,0,0.06,Low
5081,308,130.2548916314792,QR,Clothing,TR,17,0.009925039985496,0.2508846096385083,0,0.21,Low
1847,570,1.0,POS,Electronics,TR,16,0.1011027003552338,0.0639875665466022,0,0.04,Low
4084,360,62.075117321342645,Online,Food,US,14,0.2811118118679994,0.0281342362205651,0,0.19,Low
2142,607,64.41692307118471,POS,Electronics,UK,23,0.2144658365352499,0.2594248816082224,0,0.39,Low
2038,237,129.4751524938624,QR,Clothing,US,17,0.1222883929875463,0.2237707491368179,0,0.34,Low
2954,49,44.149521888483726,Online,Food,US,11,0.043523141641617,0.0805826384300178,0,0.05,Low
4718,619,163.62703162927505,Online,Electronics,UK,8,0.1461390076964117,0.1397893308397225,0,0.33,Low
1595,703,55.93426688386282,QR,Travel,TR,19,0.040732019812589,0.0731815450682245,0,0.04,Low
7935,160,172.97690874389707,Online,Electronics,UK,19,0.0451939693619824,0.1312483383153829,0,0.08,Low
7752,871,119.38906046811935,ATM,Food,FR,23,0.1984548749938625,0.2573653706610793,0,0.42,Low
1547,831,99.13633809759136,POS,Grocery,DE,11,0.0521440113277011,0.1280385674164055,0,0.08,Low
8008,215,207.6243066398659,Online,Electronics,DE,16,0.0938809034998744,0.25194719505167,0,0.31,Low
4441,950,106.72578357973076,QR,Clothing,DE,13,0.2660601254549735,0.2185761036034712,0,1.14,Low
2656,807,149.90582443580604,QR,Food,FR,17,0.2428709944202617,0.0698546818929118,0,0.2,Low
4461,758,174.45455080555774,Online,Clothing,TR,7,0.167017627034898,0.2215637897450517,0,1.11,Low
2775,124,225.26326227367323,POS,Food,DE,15,0.0166009394522294,0.2123545845343272,0,0.13,Low
2608,387,78.29838681154939,ATM,Grocery,FR,13,0.2989058503729563,0.2414960642636754,0,1.26,Low
1125,6,111.53289626041786,Online,Food,FR,14,0.2443960054481005,0.2614772129634766,0,0.94,Low
7212,999,89.09402696745921,POS,Food,DE,23,0.0450602737365215,0.2555331793928748,0,0.1,Low
9707,134,2980.0269343249624,QR,Clothing,US,2,0.8906650772885849,0.8111179783954015,1,100.0,Severe
8949,296,160.96289945483232,QR,Electronics,DE,11,0.2304003133987986,0.1049567145123737,0,0.33,Low
913,758,103.17700252511683,QR,Electronics,DE,17,0.1525110145310396,0.1158466856116117,0,0.12,Low
9354,658,84.74188500285089,POS,Electronics,US,13,0.1119056614611814,0.2008184565211563,0,0.18,Low
7120,934,109.73240019529034,ATM,Electronics,TR,17,0.2395620038890114,0.2463848840436354,0,0.84,Low
4944,131,114.40827538210432,Online,Food,FR,13,0.0235982671834102,0.1244190778245333,0,0.06,Low
2130,119,66.78088542520156,QR,Electronics,DE,13,0.0380100474213388,0.2987303791367657,0,0.23,Low
9767,491,123.21008287719252,ATM,Food,NG,20,0.8178814344049021,0.8404113147001839,1,99.52,Severe
8934,671,94.46754257845826,ATM,Travel,UK,20,0.0939152528767756,0.2442292746787223,0,0.25,Low
8055,800,149.23673428756027,QR,Travel,UK,20,0.1952797362744568,0.1315334113817287,0,0.24,Low
86,379,90.81333626165976,QR,Clothing,DE,7,0.0548388410026406,0.0504842662063905,0,0.08,Low
4602,269,159.0500265501973,QR,Travel,UK,19,0.0366924565364884,0.1748517485287487,0,0.11,Low
2330,549,58.65097002081875,ATM,Travel,DE,22,0.1919377895354555,0.0220180391935532,0,0.06,Low
4172,34,98.16986686525264,Online,Grocery,DE,6,0.2989886978155977,0.1486076266888569,0,0.92,Low
7705,22,118.27857773190688,QR,Electronics,TR,10,0.0540762567894848,0.2107994894669577,0,0.22,Low
7642,633,74.16614464830155,QR,Electronics,US,19,0.2825162879439603,0.0883346006402771,0,0.22,Low
4721,78,106.6429341333624,ATM,Grocery,US,16,0.1552963741345515,0.2124576564080347,0,0.32,Low
1794,572,87.50984228323405,POS,Food,DE,21,0.2707993473646533,0.191474033367217,0,0.38,Low
1639,715,165.30307309213632,POS,Travel,DE,21,0.1300499655693007,0.091685143135997,0,0.08,Low
3228,836,154.3154377218176,QR,Electronics,TR,20,0.1462258687286463,0.1281600597083879,0,0.14,Low
8799,40,102.9377693969542,Online,Food,FR,15,0.1132335873990708,0.2431404655854793,0,0.27,Low
9315,916,55.04884431376191,POS,Electronics,TR,22,0.1771585276334325,0.188533734813817,0,0.17,Low
6843,696,163.10452480129226,QR,Electronics,UK,17,0.0197381586741553,0.0309016321862833,0,0.03,Low
4702,100,18.29420740814828,QR,Grocery,UK,16,0.2694666503794288,0.2142551582074781,0,0.67,Low
1008,590,184.6164860338609,ATM,Food,DE,18,0.2177002199291557,0.0031974494394701,0,0.11,Low
3941,914,139.0733707123725,POS,Travel,TR,12,0.0279058568286406,0.2033251316742691,0,0.15,Low
1833,188,55.60721462613969,Online,Grocery,US,23,0.146781547497384,0.1447561177348628,0,0.09,Low
2948,334,180.02812536849797,Online,Grocery,DE,12,0.2648855273801421,0.089487918740794,0,0.4,Low
307,64,38.37119726922589,ATM,Food,US,15,0.2398512895627271,0.0330887106206715,0,0.14,Low
8958,350,83.95124153004043,Online,Travel,FR,12,0.2586642793135105,0.1478889223125577,0,0.46,Low
5334,560,85.74057766281703,POS,Grocery,TR,10,0.2218378852048401,0.0069271546146579,0,0.14,Low
3573,928,74.37099481266199,POS,Travel,TR,12,0.2817734704373164,0.0303136638513405,0,0.24,Low
2522,437,136.17911429550284,POS,Grocery,UK,20,0.0885230205306195,0.0559887139764248,0,0.05,Low
6112,424,88.72784362914999,POS,Clothing,US,14,0.1706724397400965,0.2509618911626761,0,0.57,Low
337,386,82.77067321326832,QR,Electronics,FR,12,0.1056524093040612,0.1463439026788809,0,0.13,Low
7535,283,111.73189979706672,ATM,Travel,FR,13,0.2105481196865585,0.2216440846590644,0,0.63,Low
4621,681,23.489292708874515,QR,Food,US,17,0.221927826258066,0.1175269327368881,0,0.18,Low
8844,651,93.27424360883587,POS,Electronics,UK,17,0.1266671884834411,0.2579902636487425,0,0.31,Low
8217,645,107.08523583269658,ATM,Food,FR,19,0.2058632621372134,0.1148550781618101,0,0.18,Low
5997,670,88.21732997423989,ATM,Electronics,FR,10,0.0629613255539358,0.16315460209321,0,0.13,Low
2949,440,80.26087954022867,QR,Grocery,TR,7,0.1405673092536809,0.0176280584501198,0,0.11,Low
1737,26,74.13185054288836,Online,Clothing,DE,15,0.0544073141714668,0.170555808342334,0,0.13,Low
3318,779,84.82561202507821,Online,Food,TR,21,0.0783484694045912,0.0591850249985713,0,0.04,Low
1843,939,105.38740673130336,QR,Grocery,UK,9,0.1378996012534538,0.1480090976486405,0,0.28,Low
5879,165,61.06550184374694,QR,Electronics,FR,15,0.2661549239527431,0.1070592405813467,0,0.26,Low
4099,466,87.25501922555775,Online,Clothing,UK,18,0.0370500961390093,0.2523691797320272,0,0.22,Low
4257,78,88.9107399460804,ATM,Travel,UK,14,0.1415926523705687,0.0692593985419618,0,0.13,Low
3263,7,141.76297835997156,QR,Grocery,US,21,0.2463277255421871,0.2018405095119854,0,0.45,Low
6115,847,86.8838201850436,Online,Grocery,FR,6,0.180108713109613,0.1657253457999606,0,0.4,Low
6927,786,106.4682169139875,QR,Food,US,9,0.1603426371352337,0.0658456769774411,0,0.15,Low
2905,617,141.04909673689502,Online,Travel,UK,19,0.0157396178671389,0.0338233082227397,0,0.03,Low
6423,811,121.82545659600308,ATM,Electronics,FR,20,0.1138313139930707,0.2240804362817668,0,0.19,Low
7150,100,167.03331153016958,POS,Food,TR,23,0.0726336876432262,0.0099228169389272,0,0.03,Low
325,524,157.9798144687749,POS,Electronics,UK,11,0.0899725468486509,0.0242488228524609,0,0.06,Low
3421,506,156.15884733008414,POS,Grocery,TR,13,0.2852685319761381,0.1742337130253103,0,0.83,Low
7951,386,57.506416429673614,ATM,Grocery,US,15,0.2467982270851582,0.2106400245053505,0,0.59,Low
7676,220,117.27119095202356,ATM,Electronics,FR,18,0.0503687507362694,0.2370317811285537,0,0.14,Low
7057,925,152.42033161174857,Online,Clothing,TR,12,0.1411601553707835,0.140057533076885,0,0.34,Low
6561,168,85.64350718850645,POS,Travel,DE,18,0.0838042121435222,0.1236759398985931,0,0.06,Low
594,73,124.67580176014393,ATM,Travel,FR,17,0.035825929383966,0.0046245522337194,0,0.03,Low
7855,961,75.23483786982924,Online,Clothing,TR,17,0.0676955114103326,0.0929865524311097,0,0.08,Low
5086,138,151.64980395481948,ATM,Clothing,DE,17,0.0750994428025556,0.0890178535948257,0,0.1,Low
1482,631,91.2929641434878,POS,Grocery,TR,20,0.1830221878700891,0.0858102334907612,0,0.11,Low
4463,272,106.06303311745924,POS,Food,TR,20,0.2960695042686333,0.1333884499867985,0,0.39,Low
5937,858,157.27334932796705,Online,Electronics,FR,21,0.2008448519655496,0.2951499227178957,0,0.62,Low
3834,938,172.68340870369758,ATM,Clothing,DE,21,0.0927609034306673,0.1558587400731839,0,0.15,Low
2113,978,41.0665381851239,Online,Food,FR,16,0.0732425361299398,0.1236251901335002,0,0.06,Low
3293,51,155.87903661228123,QR,Food,DE,6,0.196873458651363,0.0011990217675046,0,0.16,Low
4340,326,132.16750897848755,POS,Travel,FR,16,0.2611217681003079,0.2726120048408998,0,0.98,Low
2556,677,70.52763406801537,ATM,Grocery,FR,6,0.2699506400980384,0.0608479618648466,0,0.37,Low
9283,138,81.03770461143704,ATM,Grocery,DE,16,0.1327338261700888,0.1367923667148999,0,0.14,Low
7036,501,121.19758340316044,ATM,Travel,UK,17,0.0236833586145729,0.2786162808309216,0,0.24,Low
8146,705,97.68992644455172,POS,Food,US,19,0.1894783881394612,0.0385509731931929,0,0.07,Low
2384,653,35.163365128998024,QR,Clothing,UK,15,0.1144031873162718,0.1718284095557702,0,0.22,Low
531,581,141.11160910196708,POS,Food,DE,9,0.1463445854519019,0.2055416480294076,0,0.38,Low
606,763,1.0,Online,Travel,TR,18,0.1677336015193886,0.1174797145718255,0,0.13,Low
5410,6,67.31227537110618,ATM,Food,DE,18,0.2220293106514226,0.1977239500530732,0,0.38,Low
6167,325,107.46669198849006,POS,Clothing,TR,21,0.1327172961488096,0.1600573992437965,0,0.17,Low
5616,724,117.54352672963572,POS,Electronics,FR,19,0.0197101683629675,0.0376309340039884,0,0.02,Low
7325,212,21.59696202738756,POS,Food,US,17,0.2135306048183248,0.0590428892832186,0,0.09,Low
8220,637,117.44409156518358,QR,Grocery,UK,22,0.0691809918949774,0.1422136126379073,0,0.08,Low
5759,991,154.8335443748065,QR,Electronics,DE,7,0.0202693807528856,0.101113775097477,0,0.08,Low
6998,965,106.19541228180348,ATM,Food,FR,14,0.0702664620103445,0.1199297379380002,0,0.09,Low
3530,18,98.4671947323781,Online,Electronics,FR,21,0.1389542130199844,0.231211321244492,0,0.2,Low
1053,207,101.53375880353543,ATM,Grocery,FR,22,0.1056680888282794,0.004546444237377,0,0.03,Low
4627,552,50.27203768342643,ATM,Electronics,UK,19,0.1929046584162604,0.1835875184136343,0,0.28,Low
3762,146,91.91428419096977,Online,Travel,US,22,0.2593753699267821,0.1904383506324601,0,0.39,Low
3553,160,122.3946429278962,Online,Electronics,TR,11,0.0957175069850482,0.0685412867410888,0,0.1,Low
7196,869,84.37238454890229,Online,Electronics,FR,6,0.0700416672609225,0.1824851253493354,0,0.19,Low
2968,588,145.08425610708397,POS,Travel,DE,18,0.2251320699898074,0.0263780632111186,0,0.11,Low
3712,318,98.92992510454008,QR,Travel,US,9,0.2637456922837299,0.154538223612578,0,0.66,Low
2285,614,70.78524851597594,ATM,Travel,TR,17,0.1914099503651984,0.0786511342094733,0,0.16,Low
745,952,111.01837744190018,POS,Clothing,UK,23,0.0891689519033973,0.1231723707379308,0,0.09,Low
7864,614,1.0,Online,Clothing,UK,16,0.1471498106735341,0.2828075928435881,0,0.58,Low
43,900,37.07925847175396,ATM,Electronics,UK,13,0.2167249230171899,0.0810992956845748,0,0.21,Low
6942,927,100.29184160170205,ATM,Clothing,TR,10,0.1173535566034165,0.1532104700495043,0,0.34,Low
4219,891,77.48882234816844,QR,Travel,UK,14,0.1837415469854714,0.013448710762271,0,0.1,Low
4066,98,97.05267332405232,QR,Grocery,UK,10,0.2054504620525597,0.297577515502462,0,1.36,Low
8318,756,56.2363950712499,Online,Grocery,TR,10,0.2405334142583724,0.1197286866832865,0,0.4,Low
6146,872,32.517498501707834,Online,Food,DE,12,0.1817088352090137,0.0005551038293802,0,0.07,Low
4184,966,124.05857787896134,QR,Travel,FR,9,0.0934209595868878,0.0790491225058765,0,0.1,Low
3194,854,65.46957292583383,ATM,Food,US,11,0.1277114196496651,0.1792678699748482,0,0.25,Low
8584,711,210.90804527221127,POS,Travel,US,8,0.0441736447391158,0.2104608764150479,0,0.24,Low
424,217,119.6557328029017,Online,Grocery,US,20,0.286451265734262,0.1749992907807692,0,0.5,Low
3314,210,144.4776815539814,Online,Clothing,TR,6,0.200124580271598,0.0449986662504489,0,0.36,Low
8960,649,78.26284684038376,POS,Food,FR,12,0.2066863342225571,0.27482252796261,0,0.7,Low
109,732,19.248406393606032,POS,Food,TR,10,0.1668233211759386,0.0111956858841391,0,0.08,Low
4480,113,37.03143625170184,ATM,Travel,UK,22,0.0951856608617449,0.2401315791324588,0,0.18,Low
4796,537,104.52919617407484,POS,Food,UK,8,0.2686158493810535,0.180445085108539,0,0.93,Low
6330,58,86.38101884573871,QR,Food,UK,14,0.2717582547434891,0.1465122886653748,0,0.56,Low
867,312,75.5079028996797,Online,Food,DE,13,0.2362285012806486,0.1554633902632948,0,0.38,Low
1824,112,105.43916819269828,Online,Grocery,DE,14,0.2353069636553828,0.0550187817310825,0,0.18,Low
7064,798,70.68988906963584,Online,Grocery,TR,19,0.0975612254180663,0.2737671105347998,0,0.27,Low
8895,942,149.84081447694103,POS,Food,US,13,0.0226040232729915,0.2266765792991024,0,0.14,Low
5960,146,44.12724955529055,ATM,Grocery,TR,21,0.1472961453587785,0.1406311451681845,0,0.13,Low
3984,142,107.7827098549866,POS,Travel,DE,17,0.2968060510078424,0.0127715213043141,0,0.16,Low
6014,969,41.23599417018724,ATM,Grocery,US,8,0.2832006986783326,0.0521780585953517,0,0.33,Low
8630,204,77.86142216569017,Online,Electronics,TR,8,0.0781397706164959,0.003639615711718,0,0.05,Low
1439,204,82.36575505022093,ATM,Travel,TR,21,0.0730226774269057,0.0221381333052121,0,0.03,Low
740,535,1.0,ATM,Electronics,UK,13,0.0844859138414375,0.2493468896058338,0,0.25,Low
4616,208,120.54159815620751,QR,Food,DE,20,0.0636050466610528,0.2053659527114258,0,0.11,Low
4920,363,96.41355090944997,QR,Food,UK,16,0.0918928948322306,0.1056805840489793,0,0.09,Low
6556,945,125.60855596435954,POS,Food,UK,19,0.1410513441253986,0.0290688514809062,0,0.06,Low
4190,297,104.58699379936412,QR,Grocery,TR,11,0.2817005447421718,0.0434079410289509,0,0.33,Low
7948,731,62.52687683084047,Online,Travel,UK,16,0.1950791823592561,0.1194530509785627,0,0.22,Low
4125,913,50.712596274898495,Online,Grocery,US,19,0.1132206995624963,0.0353571411103072,0,0.04,Low
6976,802,145.3069459045689,POS,Clothing,DE,22,0.1660322204294954,0.1494788605264635,0,0.18,Low
5683,67,106.29049767426469,POS,Grocery,DE,16,0.1691781555803559,0.209119941159993,0,0.27,Low
7210,362,165.0453226773593,Online,Electronics,US,14,0.2895078560747667,0.0781398735919307,0,0.37,Low
941,457,75.23519645594655,POS,Clothing,FR,23,0.1434345545964915,0.2353009870143072,0,0.22,Low
6431,648,98.4710537617314,POS,Clothing,FR,15,0.0732761092212254,0.0022425908869093,0,0.04,Low
4159,111,26.476465314784846,POS,Grocery,TR,14,0.0326608640086622,0.2405267058375657,0,0.13,Low
6650,520,79.8050544567793,Online,Travel,DE,16,0.0250563083487088,0.250589640061475,0,0.14,Low
9530,630,10.0,POS,Clothing,UK,18,0.9192311585618468,0.8609567565078331,1,99.34,Severe
9017,919,99.12513271724472,ATM,Electronics,FR,15,0.1937710913950314,0.0281441377181896,0,0.1,Low
4607,9,109.67326854941196,QR,Food,DE,18,0.2294990587580944,0.0820110748472259,0,0.17,Low
888,182,42.01896942301006,ATM,Travel,UK,23,0.0987622963099208,0.0867505900145113,0,0.05,Low
3051,655,30.697572970721357,ATM,Electronics,UK,16,0.1767617525727946,0.0943052246866922,0,0.14,Low
5333,897,205.6259645481401,ATM,Electronics,UK,6,0.1597051031857738,0.1669521214521397,0,0.63,Low
2474,871,200.00538459426676,QR,Grocery,UK,16,0.0477819390948882,0.0797645547821364,0,0.07,Low
5575,669,81.30429269723948,POS,Clothing,UK,18,0.2799683049755907,0.1410873543822973,0,0.53,Low
8778,794,125.94575214228227,POS,Electronics,FR,17,0.1479106405560189,0.0811001293514843,0,0.08,Low
504,445,28.69431414284477,ATM,Grocery,UK,18,0.1764507203712976,0.089229118477133,0,0.13,Low
9865,543,10.0,Online,Electronics,NG,8,0.8517498362443341,0.7516099442502636,1,99.41,Severe
1552,643,62.8141957352751,ATM,Clothing,DE,19,0.0005593237720567,0.2876902261883088,0,0.17,Low
6778,68,117.38803241134455,POS,Travel,US,21,0.2718883428379874,0.199214675858094,0,0.46,Low
9186,481,134.94879091723834,Online,Travel,TR,15,0.1452313377405961,0.0951124197299882,0,0.15,Low
5030,951,171.34180708778257,POS,Clothing,TR,19,0.1646645123064175,0.0144252532361335,0,0.1,Low
1716,55,18.86257973387427,Online,Grocery,DE,8,0.1532081755551295,0.0033821665038066,0,0.07,Low
1481,72,143.43376356695885,POS,Electronics,TR,23,0.0039489113431942,0.0106588697573609,0,0.01,Low
115,232,66.09237694012205,ATM,Electronics,FR,10,0.0536753738495808,0.1030767962046946,0,0.07,Low
2496,236,172.4205835061195,QR,Grocery,UK,18,0.1751446924713764,0.2615915217467406,0,0.64,Low
9162,549,142.42480344500305,ATM,Electronics,US,7,0.1840934497639713,0.1585734861502116,0,0.47,Low
6694,292,94.6570649605446,QR,Grocery,DE,23,0.0887919350173578,0.2537638785450993,0,0.15,Low
5496,788,44.51395858533827,QR,Grocery,UK,23,0.2310878524308973,0.1017957387878314,0,0.15,Low
6231,298,142.6144844726406,Online,Grocery,TR,8,0.083112566139201,0.038950937076321,0,0.09,Low
695,699,12.98160871927574,ATM,Clothing,FR,12,0.0424063997656397,0.0169968912395396,0,0.04,Low
9805,862,2869.691288132004,ATM,Clothing,UK,21,0.9711813056693918,0.9622006984312832,1,100.0,Severe
4763,45,224.30101231388363,POS,Grocery,TR,22,0.1867262005178924,0.130418504125878,0,0.2,Low
9641,737,22.168429062989272,QR,Travel,DE,4,0.9768243505412456,0.737439079708927,1,99.34,Severe
327,101,92.70312819433492,QR,Food,FR,7,0.201697334101891,0.0540909701935829,0,0.2,Low
9020,217,164.14237765230104,POS,Food,US,23,0.0466452310562185,0.0395678363610609,0,0.02,Low
1649,395,54.01865307812214,Online,Travel,US,14,0.2124153031054111,0.1219522511534312,0,0.23,Low
3949,545,89.23760709523042,ATM,Electronics,UK,20,0.0716253850862244,0.0994924767323719,0,0.06,Low
2739,387,80.36246908014601,POS,Food,FR,9,0.0786214196631076,0.1891114945626382,0,0.16,Low
554,153,204.93661770252123,Online,Electronics,FR,10,0.2146827581343414,0.1381221166598137,0,0.44,Low
7657,95,166.39855846539547,ATM,Grocery,FR,20,0.0377309738185837,0.0651887306141066,0,0.04,Low
5952,987,108.6280871995442,ATM,Food,FR,12,0.0735223554161459,0.0307422123132816,0,0.05,Low
8195,801,58.32157742487306,ATM,Clothing,US,16,0.0806896576327039,0.0340624704197176,0,0.06,Low
1452,268,121.83662777824176,Online,Travel,FR,9,0.0590672011238056,0.205381351727333,0,0.21,Low
3323,778,80.63442308883236,ATM,Food,US,7,0.2284359437133021,0.1829887031372468,0,0.72,Low
2447,764,72.46574367420803,ATM,Clothing,US,21,0.2131667438704492,0.0382408118149993,0,0.12,Low
4070,851,86.7066707156351,QR,Grocery,FR,10,0.294200554902799,0.0226987908235361,0,0.25,Low
10,276,191.7101017928137,QR,Electronics,DE,7,0.1929489520927691,0.290870950094892,0,1.41,Low
5946,558,99.8893645020122,Online,Travel,TR,15,0.1732491055785852,0.1853188716504527,0,0.35,Low
8581,958,39.74554168181228,POS,Travel,TR,21,0.1576839578993191,0.0656531893542763,0,0.06,Low
3914,343,124.0162187437524,ATM,Grocery,DE,8,0.154241392442845,0.1004955923837032,0,0.22,Low
899,451,82.8644689260051,ATM,Clothing,US,7,0.158756024696082,0.0622136713177099,0,0.22,Low
6365,361,144.82123609537064,Online,Clothing,US,8,0.048958608480984,0.1785746263562908,0,0.24,Low
2707,349,70.47479257016177,QR,Food,FR,15,0.0426327100354745,0.2883112930202285,0,0.21,Low
7687,38,103.54359352376812,Online,Food,UK,8,0.2212122305439103,0.17977257820097,0,0.73,Low
195,576,111.3131658284404,Online,Grocery,TR,15,0.0817368859440726,0.1978802765766446,0,0.19,Low
3431,216,50.12831306241262,Online,Clothing,TR,16,0.2851489494921681,0.003196889805327,0,0.22,Low
5755,51,92.0071067082131,ATM,Electronics,FR,23,0.0350871571037663,0.256419300227159,0,0.1,Low
8943,599,142.811965979947,ATM,Travel,TR,11,0.136716184865734,0.1705961635582192,0,0.36,Low
8804,278,93.55995856053724,Online,Grocery,TR,6,0.2172367753824262,0.0544609938613295,0,0.28,Low
8145,537,112.57108037023232,POS,Clothing,TR,10,0.2323428513184627,0.2331850080394928,0,1.25,Low
6213,975,99.4400414270115,ATM,Electronics,US,10,0.1292563159022117,0.1360531812998274,0,0.19,Low
9743,219,10.0,POS,Travel,NG,17,0.7922943423120477,0.9320332381049132,1,99.59,Severe
6584,974,135.28919426020155,POS,Electronics,FR,8,0.0865984419090084,0.2574393242189559,0,0.34,Low
871,680,110.54075389795956,QR,Electronics,US,10,0.0054022959683606,0.214862170480308,0,0.13,Low
5160,458,120.72513602814333,POS,Travel,DE,21,0.0146020767701323,0.2242464229686689,0,0.08,Low
1450,16,148.39868721371676,Online,Food,FR,11,0.1580678569715654,0.1846733008073564,0,0.35,Low
8854,404,80.04965748856795,Online,Food,TR,16,0.23336152320693,0.2731209280649936,0,0.94,Low
766,824,84.56612951626086,QR,Electronics,US,21,0.0955995879672234,0.206751710711301,0,0.12,Low
89,187,95.10746148924376,Online,Food,FR,10,0.2543515767185961,0.2054632597983817,0,0.79,Low
1365,671,158.08044068285687,QR,Food,TR,17,0.1918876826799551,0.1434757944932433,0,0.3,Low
3631,338,118.40513240784064,ATM,Electronics,DE,9,0.1985709328681529,0.244567570381064,0,0.82,Low
1808,919,97.7997227529087,Online,Clothing,DE,17,0.038275531035193,0.1406762977735075,0,0.08,Low
4416,430,113.1987154718079,Online,Travel,TR,12,0.2780320138142794,0.0238391147518654,0,0.28,Low
377,735,81.1441063153276,POS,Travel,TR,22,0.0442553994860551,0.0187195461117625,0,0.02,Low
8834,419,42.267390754820845,Online,Grocery,UK,16,0.0563874807875531,0.193728636991886,0,0.12,Low
1701,533,132.50444540408222,QR,Clothing,FR,8,0.1545048718627102,0.2270834533133045,0,0.73,Low
9653,633,3454.9213077914587,ATM,Grocery,US,13,0.9881111112057702,0.7621547941553546,1,100.0,Severe
1984,804,130.34149361412872,Online,Electronics,US,13,0.0103790266464227,0.0408441341121039,0,0.03,Low
5776,687,46.266120100844674,QR,Clothing,DE,10,0.1295982225588869,0.2446594894889076,0,0.49,Low
2869,62,1.0,POS,Travel,TR,22,0.0042249501233335,0.0694547895020237,0,0.02,Low
8163,923,72.33789078987894,POS,Clothing,DE,20,0.0244016251747332,0.0236353193209484,0,0.02,Low
269,454,178.95447280356038,Online,Food,DE,6,0.1007129866649413,0.2030108447014208,0,0.39,Low
5074,621,16.390724546193397,QR,Grocery,US,22,0.1704670870337195,0.0418275559971943,0,0.05,Low
6304,20,148.0880090767675,QR,Travel,TR,19,0.1892310034481359,0.1152978727782658,0,0.21,Low
8873,839,163.76404966090655,POS,Clothing,US,12,0.2341879027384292,0.0151035046211348,0,0.21,Low
1457,6,110.77998418529334,QR,Electronics,FR,8,0.1572509938030959,0.1815502471872842,0,0.34,Low
1851,457,79.66123918530553,POS,Food,FR,16,0.2643193876773606,0.180148106923875,0,0.42,Low
7772,682,111.25946123985132,POS,Travel,TR,14,0.1643667953142659,0.2379433612865841,0,0.47,Low
8052,291,102.8977584320586,QR,Grocery,FR,20,0.0858445226600939,0.185342128432342,0,0.1,Low
820,937,84.27926083166125,POS,Grocery,FR,9,0.1715183924797927,0.2933940946228282,0,0.73,Low
213,971,4.733477377453227,ATM,Grocery,TR,10,0.2555203479967497,0.160594725896,0,0.57,Low
4779,199,112.27163621118925,POS,Travel,DE,17,0.2323080304662427,0.0699770102743021,0,0.15,Low
4853,338,103.61983239091492,QR,Clothing,TR,7,0.1900044542580967,0.1801103744242676,0,0.79,Low
7641,517,101.58743788118964,POS,Food,TR,9,0.2624853285110726,0.2122901884416783,0,1.03,Low
4801,962,229.58473606547813,Online,Clothing,UK,16,0.0749397674023034,0.2025149804887029,0,0.34,Low
2892,179,119.55401748332672,POS,Grocery,TR,15,0.0222683354311756,0.2201968624263312,0,0.13,Low
9771,584,2182.153214815457,ATM,Grocery,NG,0,0.7555986951260361,0.9049035328642436,1,100.0,Severe
6554,82,99.15585100424406,QR,Clothing,FR,23,0.2252750960183499,0.2563477903361538,0,0.6,Low
